company,job_title,country,city,district,job_category
FlairsTech,Senior Jasper Developer/Admin,Egypt,Cairo,Maadi,IT/Software Development
Taffi Inc.,"Senior UI/UX Designer Remote, Saudi Arabia · Posted 19 April, 2022",Saudi Arabia,Riyadh,,Creative/Design/Art
Taffi Inc.,"Senior UI/UX Designer Remote, Saudi Arabia · Posted 19 April, 2022",Saudi Arabia,Riyadh,,IT/Software Development
Taffi Inc.,"Senior UI/UX Designer Remote, Saudi Arabia · Posted 19 April, 2022",Saudi Arabia,Riyadh,,Engineering - Telecom/Technology
EducoHire,Required - English Teachers High School,United Arab Emirates,Abu Dhabi,,IT/Software Development
EducoHire,Required - English Teachers High School,United Arab Emirates,Abu Dhabi,,Analyst/Research
EducoHire,Required - English Teachers High School,United Arab Emirates,Abu Dhabi,,Engineering - Telecom/Technology
EducoHire,Required - Physics teacher,United Arab Emirates,Abu Dhabi,,IT/Software Development
EducoHire,Required - Physics teacher,United Arab Emirates,Abu Dhabi,,Analyst/Research
EducoHire,Required - Physics teacher,United Arab Emirates,Abu Dhabi,,Engineering - Telecom/Technology
EducoHire,Required - Math high school Teacher,United Arab Emirates,Abu Dhabi,,IT/Software Development
EducoHire,Required - Math high school Teacher,United Arab Emirates,Abu Dhabi,,Analyst/Research
EducoHire,Required - Math high school Teacher,United Arab Emirates,Abu Dhabi,,Engineering - Telecom/Technology
Career Raiser,Senior Buying Manager - Accessories,United Arab Emirates,Dubai,,IT/Software Development
Career Raiser,Senior Buying Manager - Accessories,United Arab Emirates,Dubai,,Project/Program Management
Career Raiser,Senior Buying Manager - Accessories,United Arab Emirates,Dubai,,Sales/Retail
Caduceus Lane,IT Operation Team Lead,Egypt,Alexandria,San Stefano,IT/Software Development
Confidential,Quality Assurance Testing Engineer,Egypt,Giza,Mohandessin,IT/Software Development
Confidential,Quality Assurance Testing Engineer,Egypt,Giza,Mohandessin,Quality
Confidential,Quality Assurance Testing Engineer,Egypt,Giza,Mohandessin,Engineering - Telecom/Technology
Arabia for Information Technology,System Administrator,Egypt,Cairo,,IT/Software Development
Confidential,IT Specialist,Egypt,Cairo,Obour City,IT/Software Development
Asass,SAP system admin (SAP Business One),Egypt,Cairo,Heliopolis,IT/Software Development
Asass,SAP system admin (SAP Business One),Egypt,Cairo,Heliopolis,Engineering - Telecom/Technology
Amer Vision Group,IT Help Desk,Egypt,Cairo,Sheraton,Installation/Maintenance/Repair
Amer Vision Group,IT Help Desk,Egypt,Cairo,Sheraton,IT/Software Development
Amer Vision Group,IT Help Desk,Egypt,Cairo,Sheraton,Engineering - Telecom/Technology
Millensys,Technical Writer,Egypt,Cairo,New Cairo,Writing/Editorial
Millensys,Technical Writer,Egypt,Cairo,New Cairo,IT/Software Development
Weill Cornell Medicine-Qatar,Research Specialist Level 3,Qatar,Doha,,IT/Software Development
Weill Cornell Medicine-Qatar,Research Specialist Level 3,Qatar,Doha,,Marketing/PR/Advertising
Weill Cornell Medicine-Qatar,Research Specialist Level 3,Qatar,Doha,,Media/Journalism/Publishing
Confidential,Senior Full Stack Developer (Angular / Java),Egypt,Cairo,,IT/Software Development
Ministry of Defense -Medical Services Directorate,Nursing Excellence Facilitator,Saudi Arabia,Riyadh,,Customer Service/Support
Ministry of Defense -Medical Services Directorate,Nursing Excellence Facilitator,Saudi Arabia,Riyadh,,IT/Software Development
Ministry of Defense -Medical Services Directorate,Nursing Excellence Facilitator,Saudi Arabia,Riyadh,,Sales/Retail
Servmix,System Administrator,Egypt,Cairo,,Administration
Servmix,System Administrator,Egypt,Cairo,,IT/Software Development
Servmix,System Administrator,Egypt,Cairo,,Engineering - Telecom/Technology
classera,ERP Implementer - Odoo,Egypt,Cairo,New Cairo,Accounting/Finance
classera,ERP Implementer - Odoo,Egypt,Cairo,New Cairo,Customer Service/Support
classera,ERP Implementer - Odoo,Egypt,Cairo,New Cairo,IT/Software Development
GoodsMart,Full Stack Developer (.Net & Angular),Egypt,Cairo,Zamalek,IT/Software Development
Agolo Egypt,Senior QA Engineer,Egypt,Cairo,,IT/Software Development
eVision,Power BI Developer,Egypt,Cairo,New Cairo,IT/Software Development
Confidential,Android Developer,Egypt,Dakahlia,Talkha,Business Development
Confidential,Android Developer,Egypt,Dakahlia,Talkha,IT/Software Development
SellEnvo,Laravel and Vue.js Developer with API Integration Experience,Netherlands,Rotterdam,,IT/Software Development
Obeikan Digital Solutions,Backend PHP,Egypt,Cairo,,IT/Software Development
Obeikan Digital Solutions,Quality Control Engineer,Egypt,Cairo,,IT/Software Development
Obeikan Digital Solutions,Frontend Angular,Egypt,Cairo,,IT/Software Development
Obeikan Digital Solutions,Node JS Developer,Egypt,Cairo,New Cairo,IT/Software Development
Informatique Education,.NET WEB DEVELOPER (Web Forms),Egypt,Cairo,,IT/Software Development
Informatique Education,.NET WEB DEVELOPER (Web Forms),Egypt,Cairo,,Engineering - Telecom/Technology
Kyan Labs,Laravel Developer,Egypt,Cairo,Maadi,IT/Software Development
Kyan Labs,Laravel Developer,Egypt,Cairo,Maadi,Engineering - Telecom/Technology
Al Ahly Momkn for e-payment,Senior Testing Engineer,Egypt,Cairo,Maadi,IT/Software Development
Confidential,IT Help Desk,Egypt,Cairo,,IT/Software Development
Confidential,Partnership Manager,Egypt,Cairo,Nasr City,IT/Software Development
Confidential,Partnership Manager,Egypt,Cairo,Nasr City,Sales/Retail
Allsopp & Allsopp Recruitment,Electronics Design and Development Engineer,United Arab Emirates,Dubai,,IT/Software Development
Allsopp & Allsopp Recruitment,Electronics Design and Development Engineer,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
Allsopp & Allsopp Recruitment,Electronics Design and Development Engineer,United Arab Emirates,Dubai,,Engineering - Mechanical/Electrical
Jacobs Engineering Group Inc,Outdoor Environmental Comfort SME,Saudi Arabia,Riyadh,,Accounting/Finance
Jacobs Engineering Group Inc,Outdoor Environmental Comfort SME,Saudi Arabia,Riyadh,,IT/Software Development
Jacobs Engineering Group Inc,Outdoor Environmental Comfort SME,Saudi Arabia,Riyadh,,C-Level Executive/GM/Director
BitOasis,Sr. Custody & Exchange Operations Manager,United Arab Emirates,Dubai,,IT/Software Development
BitOasis,Sr. Custody & Exchange Operations Manager,United Arab Emirates,Dubai,,Operations/Management
BitOasis,Sr. Custody & Exchange Operations Manager,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
Bureau Veritas Group,Lead Engineer,Saudi Arabia,Riyadh,,Engineering - Construction/Civil/Architecture
Bureau Veritas Group,Lead Engineer,Saudi Arabia,Riyadh,,IT/Software Development
Bureau Veritas Group,Lead Engineer,Saudi Arabia,Riyadh,,Engineering - Telecom/Technology
saab group,Project Manager Radar,United Arab Emirates,Dubai,,Engineering - Construction/Civil/Architecture
saab group,Project Manager Radar,United Arab Emirates,Dubai,,IT/Software Development
saab group,Project Manager Radar,United Arab Emirates,Dubai,,Project/Program Management
AECOM,Project Manager - Roads Infrastructure,United Arab Emirates,Al Ain,,Engineering - Construction/Civil/Architecture
AECOM,Project Manager - Roads Infrastructure,United Arab Emirates,Al Ain,,IT/Software Development
AECOM,Project Manager - Roads Infrastructure,United Arab Emirates,Al Ain,,Project/Program Management
"Fortinet, Inc",Systems Engineer - Abu Dhabi,United Arab Emirates,Abu Dhabi,,Installation/Maintenance/Repair
"Fortinet, Inc",Systems Engineer - Abu Dhabi,United Arab Emirates,Abu Dhabi,,IT/Software Development
"Fortinet, Inc",Systems Engineer - Abu Dhabi,United Arab Emirates,Abu Dhabi,,Engineering - Telecom/Technology
Confidential,Cyber Security Engineer,Egypt,Giza,,IT/Software Development
Confidential,Cyber Security Engineer,Egypt,Giza,,Engineering - Telecom/Technology
Jordan Dreams,"Senior Director, CSS Global SaaS and Applications Delivery",United Arab Emirates,Dubai,,Creative/Design/Art
Jordan Dreams,"Senior Director, CSS Global SaaS and Applications Delivery",United Arab Emirates,Dubai,,IT/Software Development
Jordan Dreams,"Senior Director, CSS Global SaaS and Applications Delivery",United Arab Emirates,Dubai,,Engineering - Telecom/Technology
Oracle - Egypt,"Senior Director, CSS Global SaaS and Applications Delivery",Saudi Arabia,Riyadh,,Creative/Design/Art
Oracle - Egypt,"Senior Director, CSS Global SaaS and Applications Delivery",Saudi Arabia,Riyadh,,IT/Software Development
Oracle - Egypt,"Senior Director, CSS Global SaaS and Applications Delivery",Saudi Arabia,Riyadh,,Engineering - Telecom/Technology
Teachanywhere,"high school maths teachers - abu dhabi, jan 2024",United Arab Emirates,Dubai,,IT/Software Development
Teachanywhere,"high school maths teachers - abu dhabi, jan 2024",United Arab Emirates,Dubai,,Engineering - Telecom/Technology
Teachanywhere,"high school maths teachers - abu dhabi, jan 2024",United Arab Emirates,Dubai,,Education/Teaching
"Halliburton Energy Services, Inc.",Field Service Rep. I - Drilling Fluids,Egypt,Cairo,,IT/Software Development
"Halliburton Energy Services, Inc.",Field Service Rep. I - Drilling Fluids,Egypt,Cairo,,Medical/Healthcare
"Halliburton Energy Services, Inc.",Field Service Rep. I - Drilling Fluids,Egypt,Cairo,,Sales/Retail
Suraasa,"Teacher Assistant, .",United Arab Emirates,Dubai,,Administration
Suraasa,"Teacher Assistant, .",United Arab Emirates,Dubai,,IT/Software Development
Suraasa,"Teacher Assistant, .",United Arab Emirates,Dubai,,Education/Teaching
Doka USA LTD,Logistics Manager | Middle East Africa & Asia Pacific Utd.Arab Emir. Dubai,United Arab Emirates,Dubai,,Customer Service/Support
Doka USA LTD,Logistics Manager | Middle East Africa & Asia Pacific Utd.Arab Emir. Dubai,United Arab Emirates,Dubai,,IT/Software Development
Doka USA LTD,Logistics Manager | Middle East Africa & Asia Pacific Utd.Arab Emir. Dubai,United Arab Emirates,Dubai,,Sales/Retail
Nathan & Nathan,HR Project Associate (Contract),United Arab Emirates,Dubai,,Human Resources
Nathan & Nathan,HR Project Associate (Contract),United Arab Emirates,Dubai,,IT/Software Development
Nathan & Nathan,HR Project Associate (Contract),United Arab Emirates,Dubai,,Project/Program Management
FWS Group,Business Analyst Intern,United Arab Emirates,Dubai,,IT/Software Development
FWS Group,Business Analyst Intern,United Arab Emirates,Dubai,,Analyst/Research
FWS Group,Business Analyst Intern,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
"SABIS® Network Schools UAE, Oman, Qatar and Bahrain",Would you like to teach in and around Dubai?,United Arab Emirates,Dubai,,IT/Software Development
"SABIS® Network Schools UAE, Oman, Qatar and Bahrain",Would you like to teach in and around Dubai?,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
"SABIS® Network Schools UAE, Oman, Qatar and Bahrain",Would you like to teach in and around Dubai?,United Arab Emirates,Dubai,,Engineering - Mechanical/Electrical
NotionAce Consulting FZE,IT Project Management Intern,United Arab Emirates,Dubai,,IT/Software Development
NotionAce Consulting FZE,IT Project Management Intern,United Arab Emirates,Dubai,,Project/Program Management
NotionAce Consulting FZE,IT Project Management Intern,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
ERP-Bank,Sales Manager,Egypt,Alexandria,Sidi Gaber,Customer Service/Support
ERP-Bank,Sales Manager,Egypt,Alexandria,Sidi Gaber,IT/Software Development
ERP-Bank,Sales Manager,Egypt,Alexandria,Sidi Gaber,Sales/Retail
Charterhouse Middle East,IT Service Delivery Specialist (UAE National),United Arab Emirates,Dubai,,Installation/Maintenance/Repair
Charterhouse Middle East,IT Service Delivery Specialist (UAE National),United Arab Emirates,Dubai,,IT/Software Development
Charterhouse Middle East,IT Service Delivery Specialist (UAE National),United Arab Emirates,Dubai,,Engineering - Telecom/Technology
Persistence Recruitment,eCommerce - Solutions Architect,Saudi Arabia,Riyadh,,IT/Software Development
Persistence Recruitment,eCommerce - Solutions Architect,Saudi Arabia,Riyadh,,Marketing/PR/Advertising
Persistence Recruitment,eCommerce - Solutions Architect,Saudi Arabia,Riyadh,,Media/Journalism/Publishing
Jumia Technologies AG,IT Support Agent - Jumia (Full Time),Egypt,Cairo,,Customer Service/Support
Jumia Technologies AG,IT Support Agent - Jumia (Full Time),Egypt,Cairo,,IT/Software Development
Jumia Technologies AG,IT Support Agent - Jumia (Full Time),Egypt,Cairo,,Engineering - Telecom/Technology
flydubai,Senior Engineer - Agile DevSecOps,United Arab Emirates,Dubai,,IT/Software Development
flydubai,Senior Engineer - Agile DevSecOps,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
flydubai,Senior Engineer - Agile DevSecOps,United Arab Emirates,Dubai,,Engineering - Mechanical/Electrical
Arabic Localizer,Junior Web Developer (Back-End) - Alexandria,Egypt,Alexandria,San Stefano,IT/Software Development
Arabic Localizer,Junior Web Developer (Back-End) - Alexandria,Egypt,Alexandria,San Stefano,Engineering - Telecom/Technology
Galaxy Consulting Solutions (G.C.S),SAP FICO - TRM - COPA - FUND Consultant,Egypt,Cairo,Nasr City,Accounting/Finance
Galaxy Consulting Solutions (G.C.S),SAP FICO - TRM - COPA - FUND Consultant,Egypt,Cairo,Nasr City,IT/Software Development
softprograms,Oracle HCM Consultant,Egypt,Cairo,Nasr City,Human Resources
softprograms,Oracle HCM Consultant,Egypt,Cairo,Nasr City,IT/Software Development
"Fortinet, Inc",Solutions Account Manager - SASE North Gulf,Qatar,Doha,,Customer Service/Support
"Fortinet, Inc",Solutions Account Manager - SASE North Gulf,Qatar,Doha,,IT/Software Development
"Fortinet, Inc",Solutions Account Manager - SASE North Gulf,Qatar,Doha,,Sales/Retail
BitOasis,Senior FP&A Manager,United Arab Emirates,Dubai,,IT/Software Development
BitOasis,Senior FP&A Manager,United Arab Emirates,Dubai,,Sales/Retail
BitOasis,Senior FP&A Manager,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
Persistence Recruitment,Construction Apps - Solution Designer,Saudi Arabia,Riyadh,,Creative/Design/Art
Persistence Recruitment,Construction Apps - Solution Designer,Saudi Arabia,Riyadh,,IT/Software Development
Persistence Recruitment,Construction Apps - Solution Designer,Saudi Arabia,Riyadh,,Engineering - Telecom/Technology
Persistence Recruitment,Construction Apps - Solutions Architect,Saudi Arabia,Riyadh,,Creative/Design/Art
Persistence Recruitment,Construction Apps - Solutions Architect,Saudi Arabia,Riyadh,,IT/Software Development
Persistence Recruitment,Construction Apps - Solutions Architect,Saudi Arabia,Riyadh,,Engineering - Telecom/Technology
Persistence Recruitment,CRM - Solutions Architect,Saudi Arabia,Riyadh,,Customer Service/Support
Persistence Recruitment,CRM - Solutions Architect,Saudi Arabia,Riyadh,,IT/Software Development
Persistence Recruitment,CRM - Solutions Architect,Saudi Arabia,Riyadh,,Sales/Retail
S.C. Johnson & Son Inc,Senior Analyst - Accounting,Egypt,Cairo,,IT/Software Development
S.C. Johnson & Son Inc,Senior Analyst - Accounting,Egypt,Cairo,,Analyst/Research
S.C. Johnson & Son Inc,Senior Analyst - Accounting,Egypt,Cairo,,Engineering - Telecom/Technology
"Fortinet, Inc",Solutions Account Manager - Cloud (North Gulf),Qatar,Doha,,Customer Service/Support
"Fortinet, Inc",Solutions Account Manager - Cloud (North Gulf),Qatar,Doha,,IT/Software Development
"Fortinet, Inc",Solutions Account Manager - Cloud (North Gulf),Qatar,Doha,,Sales/Retail
Jacobs Technology Inc.,Outdoor Environmental Comfort SME,Saudi Arabia,Riyadh,,Accounting/Finance
Jacobs Technology Inc.,Outdoor Environmental Comfort SME,Saudi Arabia,Riyadh,,IT/Software Development
Jacobs Technology Inc.,Outdoor Environmental Comfort SME,Saudi Arabia,Riyadh,,C-Level Executive/GM/Director
Qureos,Collection Executive - candidzone,Qatar,Doha,,IT/Software Development
Qureos,Collection Executive - candidzone,Qatar,Doha,,Marketing/PR/Advertising
Qureos,Collection Executive - candidzone,Qatar,Doha,,Sales/Retail
Merck Sharp & Dohme Corp,Senior Financial Analyst,Egypt,Cairo,,Accounting/Finance
Merck Sharp & Dohme Corp,Senior Financial Analyst,Egypt,Cairo,,IT/Software Development
Merck Sharp & Dohme Corp,Senior Financial Analyst,Egypt,Cairo,,Analyst/Research
NMC Healthcare,SONOGRAPHER,United Arab Emirates,Abu Dhabi,,Engineering - Construction/Civil/Architecture
NMC Healthcare,SONOGRAPHER,United Arab Emirates,Abu Dhabi,,IT/Software Development
NMC Healthcare,SONOGRAPHER,United Arab Emirates,Abu Dhabi,,Medical/Healthcare
Loyapro,Software Engineer Asp.net,Saudi Arabia,Riyadh,,IT/Software Development
Petrofac,Assistant I - Quality,United Arab Emirates,Dubai,,Administration
Petrofac,Assistant I - Quality,United Arab Emirates,Dubai,,IT/Software Development
Petrofac,Assistant I - Quality,United Arab Emirates,Dubai,,Engineering - Telecom/Technology
